store_id,date,amount,discount,region,quarter
104,2024-09-16,2551.92,0.06,FL,2024Q3
104,2024-09-18,2525.61,0.09,FL,2024Q3
104,2024-09-20,1221.04,0.06,FL,2024Q3
104,2024-09-22,397.75,0.02,FL,2024Q3
104,2024-09-24,1213.3,0.07,FL,2024Q3
104,2024-09-25,0.0,0.09,FL,2024Q3
104,2024-09-26,2301.83,0.07,FL,2024Q3
104,2024-09-27,1812.39,0.06,FL,2024Q3
105,2024-01-01,1108.48,0.05,FL,2024Q1
105,2024-01-02,2024.38,0.1,FL,2024Q1
105,2024-01-04,508.85,0.06,FL,2024Q1
105,2024-01-05,1384.56,0.09,FL,2024Q1
105,2024-01-06,1685.84,0.08,FL,2024Q1
105,2024-01-07,1683.18,0.05,FL,2024Q1
105,2024-01-09,1996.81,0.09,FL,2024Q1
105,2024-01-10,2114.18,0.1,FL,2024Q1
105,2024-01-11,2200.65,0.05,FL,2024Q1
105,2024-01-12,1951.19,0.11,FL,2024Q1
105,2024-01-13,786.88,0.13,FL,2024Q1
105,2024-01-14,1631.49,0.04,FL,2024Q1
105,2024-01-16,2151.13,0.07,FL,2024Q1
105,2024-01-18,2433.07,0.07,FL,2024Q1
105,2024-01-19,1116.95,0.1,FL,2024Q1
105,2024-01-20,1185.11,0.04,FL,2024Q1
105,2024-01-22,1688.67,0.06,FL,2024Q1
105,2024-01-23,456.26,0.07,FL,2024Q1
105,2024-01-24,3004.5,0.12,FL,2024Q1
105,2024-01-25,1571.47,0.06,FL,2024Q1
105,2024-01-27,1594.86,0.07,FL,2024Q1
105,2024-01-29,533.58,0.08,FL,2024Q1
105,2024-01-30,2752.65,0.06,FL,2024Q1
105,2024-01-31,1876.9,0.12,FL,2024Q1
105,2024-02-01,1583.79,0.07,FL,2024Q1
105,2024-02-02,2651.74,0.08,FL,2024Q1
105,2024-02-03,2026.01,0.05,FL,2024Q1
105,2024-02-04,1427.31,0.11,FL,2024Q1
105,2024-02-06,2920.45,0.06,FL,2024Q1
105,2024-02-08,2927.43,0.1,FL,2024Q1
105,2024-02-09,2543.8,0.07,FL,2024Q1
105,2024-02-10,1664.35,0.0,FL,2024Q1
105,2024-02-11,2164.03,0.0,FL,2024Q1
105,2024-02-12,1790.23,0.04,FL,2024Q1
105,2024-02-14,729.12,0.07,FL,2024Q1
105,2024-02-15,816.51,0.09,FL,2024Q1
105,2024-02-16,876.53,0.12,FL,2024Q1
105,2024-02-17,826.35,0.05,FL,2024Q1
105,2024-02-18,1691.02,0.08,FL,2024Q1
105,2024-02-19,969.69,0.06,FL,2024Q1
105,2024-02-21,1912.92,0.06,FL,2024Q1
105,2024-02-23,1855.72,0.11,FL,2024Q1
105,2024-02-25,1127.56,0.05,FL,2024Q1
105,2024-02-26,1262.73,0.06,FL,2024Q1
105,2024-02-28,2134.03,0.1,FL,2024Q1
105,2024-02-29,1063.14,0.04,FL,2024Q1
105,2024-03-01,1762.04,0.08,FL,2024Q1
105,2024-03-02,1588.18,0.11,FL,2024Q1
105,2024-03-04,1931.5,0.12,FL,2024Q1
105,2024-03-05,1520.9,0.1,FL,2024Q1
105,2024-03-06,1501.29,0.05,FL,2024Q1
105,2024-03-07,1384.77,0.09,FL,2024Q1
105,2024-03-08,1411.72,0.05,FL,2024Q1
105,2024-03-10,501.53,0.1,FL,2024Q1
105,2024-03-11,2023.76,0.14,FL,2024Q1
105,2024-03-13,1383.31,0.11,FL,2024Q1
105,2024-03-14,2042.98,0.06,FL,2024Q1
105,2024-03-16,1176.66,0.06,FL,2024Q1
105,2024-03-17,2511.96,0.06,FL,2024Q1
105,2024-03-18,1726.13,0.04,FL,2024Q1
105,2024-03-20,2680.15,0.07,FL,2024Q1
105,2024-03-22,815.87,0.07,FL,2024Q1
105,2024-03-23,1486.52,0.1,FL,2024Q1
105,2024-03-24,1653.72,0.02,FL,2024Q1
105,2024-03-25,1573.35,0.06,FL,2024Q1
105,2024-03-26,1325.32,0.08,FL,2024Q1
105,2024-03-27,811.6,0.05,FL,2024Q1
105,2024-03-28,1997.18,0.05,FL,2024Q1
105,2024-03-29,2112.98,0.11,FL,2024Q1
105,2024-03-31,1937.91,0.09,FL,2024Q1
105,2024-04-02,1064.85,0.06,FL,2024Q2
105,2024-04-03,1910.94,0.04,FL,2024Q2
105,2024-04-04,829.24,0.12,FL,2024Q2
105,2024-04-05,699.01,0.1,FL,2024Q2
105,2024-04-07,1409.44,0.05,FL,2024Q2
105,2024-04-08,1761.43,0.08,FL,2024Q2
105,2024-04-10,1784.78,0.09,FL,2024Q2
105,2024-04-11,1082.57,0.14,FL,2024Q2
105,2024-04-12,1539.56,0.02,FL,2024Q2
105,2024-04-13,2981.64,0.04,FL,2024Q2
105,2024-04-15,1645.08,0.08,FL,2024Q2
105,2024-04-17,1095.42,0.09,FL,2024Q2
105,2024-04-18,2504.36,0.07,FL,2024Q2
105,2024-04-20,1476.77,0.12,FL,2024Q2
105,2024-04-21,1229.22,0.04,FL,2024Q2
105,2024-04-23,2284.91,0.04,FL,2024Q2
105,2024-04-24,2017.62,0.01,FL,2024Q2
105,2024-04-25,2397.07,0.07,FL,2024Q2
105,2024-04-27,2286.7,0.1,FL,2024Q2
105,2024-04-28,1485.94,0.14,FL,2024Q2
105,2024-04-29,733.04,0.06,FL,2024Q2
105,2024-04-30,800.81,0.02,FL,2024Q2
105,2024-05-01,2536.78,0.06,FL,2024Q2
105,2024-05-02,2341.27,0.05,FL,2024Q2
105,2024-05-04,2688.91,0.06,FL,2024Q2
105,2024-05-05,1455.64,0.1,FL,2024Q2
105,2024-05-06,1843.47,0.08,FL,2024Q2
105,2024-05-07,593.32,0.02,FL,2024Q2
105,2024-05-08,2007.51,0.06,FL,2024Q2
105,2024-05-09,2128.24,0.04,FL,2024Q2
105,2024-05-10,1310.35,0.08,FL,2024Q2
105,2024-05-12,1022.87,0.09,FL,2024Q2
105,2024-05-13,1322.98,0.11,FL,2024Q2
105,2024-05-15,1826.3,0.09,FL,2024Q2
105,2024-05-16,1728.81,0.11,FL,2024Q2
105,2024-05-18,2072.21,0.08,FL,2024Q2
105,2024-05-20,1989.73,0.04,FL,2024Q2
105,2024-05-21,1197.18,0.07,FL,2024Q2
105,2024-05-22,1363.83,0.08,FL,2024Q2
105,2024-05-23,1169.77,0.06,FL,2024Q2
105,2024-05-24,1037.53,0.11,FL,2024Q2
105,2024-05-25,1640.84,0.12,FL,2024Q2
105,2024-05-27,1243.01,0.07,FL,2024Q2
105,2024-05-28,1726.17,0.06,FL,2024Q2
105,2024-05-29,980.99,0.05,FL,2024Q2
105,2024-05-30,1329.06,0.05,FL,2024Q2
105,2024-06-01,1523.83,0.03,FL,2024Q2
105,2024-06-02,1350.36,0.07,FL,2024Q2
105,2024-06-03,1450.97,0.04,FL,2024Q2
105,2024-06-04,2247.72,0.09,FL,2024Q2
105,2024-06-05,2558.95,0.15,FL,2024Q2
105,2024-06-06,1811.66,0.03,FL,2024Q2
105,2024-06-08,1839.71,0.07,FL,2024Q2
105,2024-06-09,1091.53,0.07,FL,2024Q2
105,2024-06-10,1225.18,0.08,FL,2024Q2
105,2024-06-11,1806.47,0.02,FL,2024Q2
105,2024-06-13,1007.3,0.09,FL,2024Q2
105,2024-06-14,1287.66,0.08,FL,2024Q2
105,2024-06-15,1136.59,0.07,FL,2024Q2
105,2024-06-16,852.79,0.08,FL,2024Q2
105,2024-06-17,1176.36,0.01,FL,2024Q2
105,2024-06-19,1205.79,0.02,FL,2024Q2
105,2024-06-21,1247.19,0.09,FL,2024Q2
105,2024-06-22,1175.38,0.1,FL,2024Q2
105,2024-06-23,2273.33,0.04,FL,2024Q2
105,2024-06-24,310.73,0.01,FL,2024Q2
105,2024-06-25,152.65,0.08,FL,2024Q2
105,2024-06-26,1133.75,0.08,FL,2024Q2
105,2024-06-27,1283.83,0.09,FL,2024Q2
105,2024-06-28,2161.66,0.11,FL,2024Q2
105,2024-06-30,2237.31,0.08,FL,2024Q2
105,2024-07-01,2862.3,0.07,FL,2024Q3
105,2024-07-03,1425.78,0.06,FL,2024Q3
105,2024-07-04,1657.82,0.11,FL,2024Q3
105,2024-07-05,0.0,0.06,FL,2024Q3
105,2024-07-06,2867.65,0.05,FL,2024Q3
105,2024-07-07,1738.84,0.12,FL,2024Q3
105,2024-07-09,1877.8,0.07,FL,2024Q3
105,2024-07-10,1623.27,0.05,FL,2024Q3
105,2024-07-11,1106.12,0.07,FL,2024Q3
105,2024-07-12,1018.88,0.07,FL,2024Q3
105,2024-07-13,1188.84,0.09,FL,2024Q3
105,2024-07-15,2569.74,0.06,FL,2024Q3
105,2024-07-16,1076.6,0.05,FL,2024Q3
105,2024-07-17,1866.58,0.07,FL,2024Q3
105,2024-07-18,972.66,0.03,FL,2024Q3
105,2024-07-19,2109.56,0.06,FL,2024Q3
105,2024-07-21,1535.76,0.06,FL,2024Q3
105,2024-07-22,749.98,0.08,FL,2024Q3
105,2024-07-24,2066.53,0.05,FL,2024Q3
105,2024-07-25,1058.36,0.06,FL,2024Q3
105,2024-07-26,721.79,0.0,FL,2024Q3
105,2024-07-28,2334.2,0.11,FL,2024Q3
105,2024-07-29,695.38,0.1,FL,2024Q3
105,2024-07-30,1943.97,0.12,FL,2024Q3
105,2024-07-31,1669.98,0.11,FL,2024Q3
105,2024-08-02,142.11,0.09,FL,2024Q3
105,2024-08-04,1482.52,0.06,FL,2024Q3
105,2024-08-06,2288.27,0.07,FL,2024Q3
105,2024-08-07,1888.28,0.04,FL,2024Q3
105,2024-08-08,2250.17,0.04,FL,2024Q3
105,2024-08-09,1103.14,0.06,FL,2024Q3
105,2024-08-10,1717.8,0.02,FL,2024Q3
105,2024-08-11,1072.88,0.07,FL,2024Q3
105,2024-08-12,459.22,0.04,FL,2024Q3
105,2024-08-14,1099.22,0.13,FL,2024Q3
105,2024-08-15,1115.91,0.11,FL,2024Q3
105,2024-08-16,2387.36,0.07,FL,2024Q3
105,2024-08-17,1574.82,0.06,FL,2024Q3
105,2024-08-18,1129.69,0.06,FL,2024Q3
105,2024-08-20,876.47,0.09,FL,2024Q3
105,2024-08-22,1772.33,0.07,FL,2024Q3
105,2024-08-23,1752.79,0.09,FL,2024Q3
105,2024-08-24,513.01,0.05,FL,2024Q3
105,2024-08-25,2368.17,0.05,FL,2024Q3
105,2024-08-26,2314.21,0.08,FL,2024Q3
105,2024-08-28,849.07,0.06,FL,2024Q3
105,2024-08-29,823.87,0.1,FL,2024Q3
105,2024-08-30,961.4,0.05,FL,2024Q3
105,2024-08-31,1610.79,0.09,FL,2024Q3
105,2024-09-02,1491.41,0.06,FL,2024Q3
105,2024-09-03,1102.92,0.08,FL,2024Q3
105,2024-09-04,2403.04,0.04,FL,2024Q3
105,2024-09-06,1706.98,0.01,FL,2024Q3
105,2024-09-07,1203.42,0.05,FL,2024Q3
105,2024-09-08,1786.12,0.08,FL,2024Q3
105,2024-09-09,2161.04,0.08,FL,2024Q3
105,2024-09-10,2096.64,0.06,FL,2024Q3
105,2024-09-11,1927.17,0.04,FL,2024Q3
105,2024-09-12,1810.31,0.15,FL,2024Q3
105,2024-09-13,841.43,0.06,FL,2024Q3
105,2024-09-14,846.68,0.06,FL,2024Q3
105,2024-09-16,1507.91,0.05,FL,2024Q3
105,2024-09-17,2213.93,0.04,FL,2024Q3
105,2024-09-19,2067.19,0.05,FL,2024Q3
105,2024-09-20,1473.33,0.09,FL,2024Q3
105,2024-09-22,975.22,0.02,FL,2024Q3
105,2024-09-23,1165.68,0.06,FL,2024Q3
105,2024-09-24,2150.15,0.06,FL,2024Q3
105,2024-09-25,1586.0,0.07,FL,2024Q3
106,2024-01-01,1631.78,0.12,NY,2024Q1
106,2024-01-03,1140.85,0.05,NY,2024Q1
106,2024-01-05,2035.91,0.09,NY,2024Q1
106,2024-01-06,1819.2,0.07,NY,2024Q1
106,2024-01-08,269.52,0.05,NY,2024Q1
106,2024-01-09,1276.75,0.06,NY,2024Q1
106,2024-01-10,996.9,0.05,NY,2024Q1
106,2024-01-11,1277.2,0.07,NY,2024Q1
106,2024-01-12,1037.32,0.05,NY,2024Q1
106,2024-01-13,1266.24,0.08,NY,2024Q1
106,2024-01-14,2096.61,0.1,NY,2024Q1
106,2024-01-15,1218.91,0.04,NY,2024Q1
106,2024-01-17,1163.52,0.05,NY,2024Q1
106,2024-01-19,476.0,0.06,NY,2024Q1
106,2024-01-20,2395.8,0.07,NY,2024Q1
106,2024-01-21,2487.24,0.05,NY,2024Q1
106,2024-01-22,821.16,0.1,NY,2024Q1
106,2024-01-23,2297.16,0.03,NY,2024Q1
106,2024-01-24,1042.94,0.06,NY,2024Q1
106,2024-01-25,1730.43,0.11,NY,2024Q1
106,2024-01-26,956.51,0.05,NY,2024Q1
106,2024-01-27,1617.59,0.05,NY,2024Q1
106,2024-01-28,1351.6,0.08,NY,2024Q1
106,2024-01-29,1396.55,0.02,NY,2024Q1
106,2024-01-30,889.87,0.05,NY,2024Q1
106,2024-01-31,1717.11,0.13,NY,2024Q1
106,2024-02-01,1599.14,0.07,NY,2024Q1
106,2024-02-02,958.37,0.06,NY,2024Q1
106,2024-02-03,2445.36,0.04,NY,2024Q1
106,2024-02-04,2245.89,0.11,NY,2024Q1
106,2024-02-06,1257.51,0.07,NY,2024Q1
106,2024-02-07,1782.96,0.11,NY,2024Q1
106,2024-02-09,1561.87,0.02,NY,2024Q1
106,2024-02-10,996.34,0.06,NY,2024Q1
106,2024-02-11,1121.26,0.09,NY,2024Q1
106,2024-02-13,360.41,0.06,NY,2024Q1
106,2024-02-14,1908.62,0.09,NY,2024Q1
106,2024-02-15,1362.7,0.07,NY,2024Q1
106,2024-02-16,1986.02,0.05,NY,2024Q1
106,2024-02-17,1695.23,0.08,NY,2024Q1
106,2024-02-18,204.99,0.05,NY,2024Q1
106,2024-02-20,2289.76,0.1,NY,2024Q1
106,2024-02-21,884.42,0.09,NY,2024Q1
106,2024-02-22,366.02,0.11,NY,2024Q1
106,2024-02-23,913.66,0.12,NY,2024Q1
106,2024-02-24,1937.42,0.12,NY,2024Q1
106,2024-02-25,1325.74,0.08,NY,2024Q1
106,2024-02-26,1241.5,0.11,NY,2024Q1
106,2024-02-27,1117.92,0.08,NY,2024Q1
106,2024-02-28,2528.36,0.08,NY,2024Q1
106,2024-02-29,1465.3,0.1,NY,2024Q1
106,2024-03-01,242.55,0.06,NY,2024Q1
106,2024-03-02,1616.26,0.06,NY,2024Q1
106,2024-03-03,2654.02,0.09,NY,2024Q1
106,2024-03-04,695.71,0.06,NY,2024Q1
106,2024-03-05,2080.54,0.05,NY,2024Q1
106,2024-03-06,466.46,0.07,NY,2024Q1
106,2024-03-08,1177.36,0.05,NY,2024Q1
106,2024-03-09,1403.66,0.05,NY,2024Q1
106,2024-03-10,1806.41,0.12,NY,2024Q1
106,2024-03-12,316.19,0.1,NY,2024Q1
106,2024-03-13,1924.47,0.04,NY,2024Q1
106,2024-03-14,1570.55,0.07,NY,2024Q1
106,2024-03-15,627.2,0.08,NY,2024Q1
106,2024-03-17,2085.82,0.1,NY,2024Q1
106,2024-03-19,1542.29,0.08,NY,2024Q1
106,2024-03-20,1464.7,0.06,NY,2024Q1
106,2024-03-21,1923.89,0.07,NY,2024Q1
106,2024-03-23,2151.59,0.06,NY,2024Q1
106,2024-03-24,2181.3,0.13,NY,2024Q1
106,2024-03-26,1885.17,0.06,NY,2024Q1
106,2024-03-27,1390.71,0.12,NY,2024Q1
106,2024-03-28,491.46,0.06,NY,2024Q1
106,2024-03-29,1511.04,0.06,NY,2024Q1
106,2024-03-30,965.07,0.07,NY,2024Q1
106,2024-04-01,2312.57,0.1,NY,2024Q2
106,2024-04-03,1368.18,0.06,NY,2024Q2
106,2024-04-04,1423.23,0.09,NY,2024Q2
106,2024-04-05,2701.46,0.06,NY,2024Q2
106,2024-04-06,1816.94,0.1,NY,2024Q2
106,2024-04-08,741.67,0.1,NY,2024Q2
106,2024-04-09,860.98,0.06,NY,2024Q2
106,2024-04-10,0.0,0.09,NY,2024Q2
106,2024-04-11,1533.07,0.09,NY,2024Q2
106,2024-04-12,1088.0,0.05,NY,2024Q2
106,2024-04-14,2192.1,0.04,NY,2024Q2
106,2024-04-15,806.73,0.09,NY,2024Q2
106,2024-04-16,1902.07,0.09,NY,2024Q2
106,2024-04-17,1205.69,0.16,NY,2024Q2
106,2024-04-19,1878.09,0.12,NY,2024Q2
106,2024-04-20,1150.76,0.08,NY,2024Q2
106,2024-04-21,2234.38,0.08,NY,2024Q2
106,2024-04-22,1446.65,0.05,NY,2024Q2
106,2024-04-24,92.7,0.05,NY,2024Q2
106,2024-04-25,1584.96,0.08,NY,2024Q2
106,2024-04-27,2583.21,0.1,NY,2024Q2
106,2024-04-28,363.37,0.09,NY,2024Q2
106,2024-04-29,789.05,0.11,NY,2024Q2
106,2024-04-30,338.74,0.05,NY,2024Q2
106,2024-05-01,2046.01,0.07,NY,2024Q2
106,2024-05-02,1420.81,0.09,NY,2024Q2
106,2024-05-04,2165.43,0.1,NY,2024Q2
106,2024-05-05,1733.29,0.03,NY,2024Q2
106,2024-05-06,1384.72,0.08,NY,2024Q2
106,2024-05-07,2253.06,0.09,NY,2024Q2
106,2024-05-09,1969.06,0.1,NY,2024Q2
106,2024-05-10,1372.75,0.09,NY,2024Q2
106,2024-05-11,768.61,0.12,NY,2024Q2
106,2024-05-13,1278.52,0.06,NY,2024Q2
106,2024-05-14,2368.91,0.09,NY,2024Q2
106,2024-05-15,1086.53,0.08,NY,2024Q2
106,2024-05-16,1852.85,0.02,NY,2024Q2
106,2024-05-17,1679.54,0.09,NY,2024Q2
106,2024-05-19,1107.07,0.04,NY,2024Q2
106,2024-05-21,956.27,0.07,NY,2024Q2
106,2024-05-22,2045.6,0.03,NY,2024Q2
106,2024-05-23,699.33,0.09,NY,2024Q2
106,2024-05-24,1532.66,0.06,NY,2024Q2
106,2024-05-25,1395.21,0.11,NY,2024Q2
106,2024-05-26,2144.5,0.0,NY,2024Q2
106,2024-05-28,0.0,0.03,NY,2024Q2
106,2024-05-30,2541.67,0.08,NY,2024Q2
106,2024-05-31,633.64,0.08,NY,2024Q2
106,2024-06-01,548.53,0.06,NY,2024Q2
106,2024-06-03,1514.08,0.12,NY,2024Q2
106,2024-06-04,996.34,0.06,NY,2024Q2
106,2024-06-05,1337.78,0.03,NY,2024Q2
106,2024-06-06,1736.82,0.06,NY,2024Q2
106,2024-06-08,2683.86,0.09,NY,2024Q2
106,2024-06-09,1225.89,0.11,NY,2024Q2
106,2024-06-10,1121.72,0.12,NY,2024Q2
106,2024-06-11,1679.35,0.05,NY,2024Q2
106,2024-06-12,1258.81,0.04,NY,2024Q2
106,2024-06-13,556.42,0.05,NY,2024Q2
106,2024-06-14,1107.14,0.05,NY,2024Q2
106,2024-06-16,1344.61,0.14,NY,2024Q2
106,2024-06-17,2258.31,0.04,NY,2024Q2
106,2024-06-18,1820.63,0.01,NY,2024Q2
106,2024-06-19,942.64,0.05,NY,2024Q2
106,2024-06-20,454.59,0.08,NY,2024Q2
106,2024-06-21,951.94,0.07,NY,2024Q2
106,2024-06-22,2209.61,0.09,NY,2024Q2
106,2024-06-23,1632.38,0.06,NY,2024Q2
106,2024-06-24,977.39,0.13,NY,2024Q2
106,2024-06-25,1866.31,0.03,NY,2024Q2
106,2024-06-27,1477.07,0.04,NY,2024Q2
106,2024-06-28,1696.2,0.04,NY,2024Q2
106,2024-06-30,1391.16,0.06,NY,2024Q2
106,2024-07-01,1979.95,0.07,NY,2024Q3
106,2024-07-03,1119.69,0.06,NY,2024Q3
106,2024-07-05,1561.03,0.11,NY,2024Q3
106,2024-07-06,1458.35,0.11,NY,2024Q3
106,2024-07-07,1019.17,0.04,NY,2024Q3
106,2024-07-09,3345.35,0.05,NY,2024Q3
106,2024-07-11,1060.24,0.05,NY,2024Q3
106,2024-07-12,1421.46,0.04,NY,2024Q3
106,2024-07-13,1189.51,0.14,NY,2024Q3
106,2024-07-15,1185.36,0.07,NY,2024Q3
106,2024-07-16,412.81,0.04,NY,2024Q3
106,2024-07-18,1434.79,0.1,NY,2024Q3
106,2024-07-20,1525.05,0.04,NY,2024Q3
106,2024-07-21,2149.6,0.06,NY,2024Q3
106,2024-07-22,1251.05,0.12,NY,2024Q3
106,2024-07-24,422.82,0.01,NY,2024Q3
106,2024-07-26,96.94,0.05,NY,2024Q3
106,2024-07-27,1310.35,0.09,NY,2024Q3
106,2024-07-28,1378.6,0.06,NY,2024Q3
106,2024-07-29,1510.45,0.06,NY,2024Q3
106,2024-07-30,1343.75,0.08,NY,2024Q3
106,2024-07-31,794.45,0.09,NY,2024Q3
106,2024-08-01,724.13,0.07,NY,2024Q3
106,2024-08-03,1359.88,0.1,NY,2024Q3
106,2024-08-05,1868.08,0.05,NY,2024Q3
106,2024-08-06,1398.87,0.12,NY,2024Q3
106,2024-08-08,1609.81,0.04,NY,2024Q3
106,2024-08-09,736.93,0.07,NY,2024Q3
106,2024-08-10,1662.36,0.05,NY,2024Q3
106,2024-08-11,1793.7,0.06,NY,2024Q3
106,2024-08-13,1520.6,0.06,NY,2024Q3
106,2024-08-14,2102.8,0.12,NY,2024Q3
106,2024-08-15,1554.47,0.02,NY,2024Q3
106,2024-08-16,2559.87,0.1,NY,2024Q3
106,2024-08-17,1715.43,0.11,NY,2024Q3
106,2024-08-18,921.92,0.02,NY,2024Q3
106,2024-08-19,1711.8,0.02,NY,2024Q3
106,2024-08-20,232.85,0.07,NY,2024Q3
106,2024-08-21,1764.21,0.05,NY,2024Q3
106,2024-08-22,1812.9,0.06,NY,2024Q3
106,2024-08-24,1896.25,0.07,NY,2024Q3
106,2024-08-25,1726.23,0.06,NY,2024Q3
106,2024-08-26,2192.1,0.1,NY,2024Q3
106,2024-08-27,1734.53,0.08,NY,2024Q3
106,2024-08-29,1477.87,0.05,NY,2024Q3
106,2024-08-30,1406.82,0.06,NY,2024Q3
106,2024-08-31,805.55,0.01,NY,2024Q3
106,2024-09-01,1483.93,0.12,NY,2024Q3
106,2024-09-03,2893.96,0.06,NY,2024Q3
106,2024-09-04,2263.55,0.08,NY,2024Q3
106,2024-09-06,445.88,0.03,NY,2024Q3
106,2024-09-07,1978.7,0.11,NY,2024Q3
106,2024-09-08,1396.5,0.04,NY,2024Q3
106,2024-09-09,1571.32,0.08,NY,2024Q3
106,2024-09-10,1360.64,0.07,NY,2024Q3
106,2024-09-11,382.75,0.1,NY,2024Q3
106,2024-09-12,1245.04,0.07,NY,2024Q3
106,2024-09-13,1976.64,0.09,NY,2024Q3
106,2024-09-14,2027.41,0.04,NY,2024Q3
106,2024-09-15,879.23,0.12,NY,2024Q3
106,2024-09-16,1560.17,0.06,NY,2024Q3
106,2024-09-17,2439.66,0.01,NY,2024Q3
107,2024-01-01,954.9,0.09,FL,2024Q1
107,2024-01-02,1117.98,0.09,FL,2024Q1
107,2024-01-04,1203.48,0.03,FL,2024Q1
107,2024-01-06,1779.05,0.02,FL,2024Q1
107,2024-01-07,1876.61,0.12,FL,2024Q1
107,2024-01-09,1348.74,0.07,FL,2024Q1
107,2024-01-11,1086.83,0.09,FL,2024Q1
107,2024-01-12,1070.43,0.1,FL,2024Q1
107,2024-01-13,1609.26,0.04,FL,2024Q1
107,2024-01-14,2259.52,0.06,FL,2024Q1
107,2024-01-15,1194.61,0.0,FL,2024Q1
107,2024-01-16,1497.55,0.06,FL,2024Q1
107,2024-01-18,2547.52,0.09,FL,2024Q1
107,2024-01-19,1394.3,0.12,FL,2024Q1
107,2024-01-20,1015.09,0.06,FL,2024Q1
107,2024-01-22,1868.13,0.11,FL,2024Q1
107,2024-01-23,1217.55,0.1,FL,2024Q1
107,2024-01-24,1341.99,0.08,FL,2024Q1
107,2024-01-25,1504.41,0.1,FL,2024Q1
107,2024-01-26,1651.42,0.04,FL,2024Q1
107,2024-01-27,1532.34,0.03,FL,2024Q1
107,2024-01-28,1744.98,0.1,FL,2024Q1
107,2024-01-29,1311.76,0.06,FL,2024Q1
107,2024-01-30,1889.02,0.02,FL,2024Q1
107,2024-01-31,1564.62,0.1,FL,2024Q1
107,2024-02-01,1888.91,0.07,FL,2024Q1
107,2024-02-02,1521.97,0.12,FL,2024Q1
107,2024-02-04,2632.61,0.04,FL,2024Q1
107,2024-02-06,1175.77,0.05,FL,2024Q1
107,2024-02-08,2506.15,0.04,FL,2024Q1
107,2024-02-09,1216.13,0.05,FL,2024Q1
107,2024-02-10,1611.64,0.1,FL,2024Q1
107,2024-02-11,1027.78,0.04,FL,2024Q1
107,2024-02-13,1643.01,0.03,FL,2024Q1
107,2024-02-15,1407.58,0.05,FL,2024Q1
107,2024-02-16,450.66,0.08,FL,2024Q1
107,2024-02-17,508.65,0.1,FL,2024Q1
107,2024-02-18,917.83,0.03,FL,2024Q1
107,2024-02-19,1346.85,0.08,FL,2024Q1
107,2024-02-20,1080.61,0.11,FL,2024Q1
107,2024-02-21,273.22,0.05,FL,2024Q1
107,2024-02-23,1609.05,0.09,FL,2024Q1
107,2024-02-24,1048.87,0.12,FL,2024Q1
107,2024-02-26,1881.23,0.06,FL,2024Q1
107,2024-02-27,1395.68,0.11,FL,2024Q1
107,2024-02-28,1651.03,0.04,FL,2024Q1
107,2024-02-29,1929.8,0.17,FL,2024Q1
107,2024-03-01,2651.77,0.08,FL,2024Q1
107,2024-03-03,371.83,0.04,FL,2024Q1
107,2024-03-04,1446.38,0.05,FL,2024Q1
107,2024-03-05,1704.94,0.08,FL,2024Q1
107,2024-03-06,1386.39,0.03,FL,2024Q1
107,2024-03-07,1386.49,0.07,FL,2024Q1
107,2024-03-08,993.94,0.1,FL,2024Q1
107,2024-03-09,1602.85,0.09,FL,2024Q1
107,2024-03-10,1762.5,0.11,FL,2024Q1
107,2024-03-11,825.67,0.08,FL,2024Q1
107,2024-03-13,1350.39,0.12,FL,2024Q1
107,2024-03-14,2116.23,0.05,FL,2024Q1
107,2024-03-16,1871.46,0.08,FL,2024Q1
107,2024-03-17,897.55,0.1,FL,2024Q1
107,2024-03-18,1224.65,0.08,FL,2024Q1
107,2024-03-19,2700.06,0.05,FL,2024Q1
107,2024-03-20,1868.25,0.01,FL,2024Q1
107,2024-03-21,2029.44,0.1,FL,2024Q1
107,2024-03-23,1629.39,0.08,FL,2024Q1
107,2024-03-24,1577.07,0.05,FL,2024Q1
107,2024-03-26,1559.95,0.08,FL,2024Q1
107,2024-03-28,1645.24,0.04,FL,2024Q1
107,2024-03-30,1186.34,0.04,FL,2024Q1
107,2024-03-31,1830.71,0.07,FL,2024Q1
107,2024-04-01,611.09,0.07,FL,2024Q2
107,2024-04-02,293.87,0.03,FL,2024Q2
107,2024-04-03,1709.18,0.04,FL,2024Q2
107,2024-04-05,918.51,0.07,FL,2024Q2
107,2024-04-06,1530.16,0.06,FL,2024Q2
107,2024-04-07,1403.96,0.06,FL,2024Q2
107,2024-04-08,1503.93,0.07,FL,2024Q2
107,2024-04-09,1947.83,0.07,FL,2024Q2
107,2024-04-11,1033.29,0.03,FL,2024Q2
107,2024-04-12,917.84,0.03,FL,2024Q2
107,2024-04-13,1273.3,0.02,FL,2024Q2
107,2024-04-15,1297.05,0.11,FL,2024Q2
107,2024-04-16,1345.24,0.13,FL,2024Q2
107,2024-04-18,1274.15,0.08,FL,2024Q2
107,2024-04-19,2713.99,0.11,FL,2024Q2
107,2024-04-20,1867.25,0.06,FL,2024Q2
107,2024-04-21,882.07,0.05,FL,2024Q2
107,2024-04-23,1465.93,0.04,FL,2024Q2
107,2024-04-24,751.26,0.03,FL,2024Q2
107,2024-04-26,1853.52,0.04,FL,2024Q2
107,2024-04-27,1946.08,0.08,FL,2024Q2
107,2024-04-28,1268.39,0.04,FL,2024Q2
